,nfe,hypervolume,seed
809,55747,0.37500000000000044,30
810,56359,0.37500000000000044,30
811,56971,0.37500000000000044,30
812,57583,0.37500000000000044,30
813,58195,0.37500000000000044,30
814,58807,0.37500000000000044,30
815,59419,0.37500000000000044,30
816,60031,0.37500000000000044,30
817,60643,0.37500000000000044,30
818,61255,0.37500000000000044,30
819,61867,0.37500000000000044,30
820,62479,0.37500000000000044,30
821,63091,0.37500000000000044,30
822,63703,0.37500000000000044,30
823,64315,0.37500000000000044,30
824,64927,0.37500000000000044,30
825,65539,0.37500000000000044,30
826,66151,0.37500000000000044,30
827,66763,0.37500000000000044,30
828,67375,0.37500000000000044,30
829,67987,0.37500000000000044,30
830,68599,0.37500000000000044,30
831,69211,0.37500000000000044,30
832,69823,0.37500000000000044,30
833,70435,0.37500000000000044,30
834,71047,0.37500000000000044,30
835,72949,0.37500000000000044,30
836,74669,0.25000000000000044,30
837,76389,0.25000000000000044,30
838,78109,0.25000000000000044,30
839,79829,0.25000000000000044,30
840,81549,0.25000000000000044,30
841,83269,0.24568478504011626,30
842,84989,0.25000000000000044,30
843,86709,0.25000000000000044,30
844,88429,0.25,30
845,90149,0.25,30
846,91869,0.25,30
847,93589,0.25000000000000044,30
848,95309,0.25000000000000044,30
849,97029,0.24568478504011626,30
850,98749,0.25000000000000044,30
851,100469,0.25000000000000044,30
852,102189,0.25000000000000044,30
853,103909,0.25000000000000044,30
854,105629,0.25,30
855,107349,0.25000000000000044,30
856,109069,0.25000000000000044,30
857,110789,0.375,30
858,112509,0.375,30
859,114229,0.375,30
860,115949,0.375,30
861,117669,0.375,30
862,119389,0.375,30
863,121109,0.375,30
864,122829,0.375,30
865,124549,0.375,30
866,126269,0.25,30
867,127989,0.2296365430887432,30
868,129709,0.2296365430887432,30
869,131429,0.2296365430887432,30
870,133149,0.2296365430887432,30
871,134869,0.2296365430887432,30
872,136589,0.2296365430887432,30
873,138309,0.2296365430887432,30
874,140029,0.2296365430887432,30
875,141749,0.2296365430887432,30
876,143469,0.2296365430887432,30
877,145189,0.2296365430887432,30
878,146909,0.2296365430887432,30
879,148629,0.2296365430887432,30
880,150349,0.2296365430887432,30
881,152069,0.2296365430887432,30
882,153789,0.2296365430887432,30
883,155509,0.2296365430887432,30
884,157229,0.2296365430887432,30
885,158949,0.2296365430887432,30
886,160669,0.2296365430887432,30
887,162389,0.2296365430887432,30
888,164109,0.2296365430887432,30
889,165829,0.21074389886946493,30
890,167549,0.21074389886946493,30
891,169269,0.21074389886946493,30
892,170989,0.21074389886946493,30
893,172709,0.21074389886946493,30
894,174429,0.21074389886946493,30
895,176149,0.21074389886946493,30
896,177869,0.21074389886946493,30
897,179589,0.21074389886946493,30
898,181309,0.21074389886946493,30
899,183029,0.21074389886946493,30
900,184749,0.21074389886946493,30
901,186469,0.23280811113743427,30
902,188189,0.23280811113743427,30
903,189909,0.23280811113743427,30
904,191629,0.23280811113743427,30
905,193349,0.25000000000000044,30
906,195069,0.25000000000000044,30
907,196789,0.25000000000000044,30
908,198509,0.25000000000000044,30
909,200229,0.25000000000000044,30
910,201949,0.25000000000000044,30
911,203669,0.25000000000000044,30
912,205389,0.3492037315077339,30
913,207109,0.3492037315077339,30
914,208829,0.3492037315077339,30
915,210549,0.3492037315077339,30
916,212269,0.3492037315077339,30
917,213989,0.3492037315077339,30
918,215709,0.3492037315077339,30
919,217429,0.3492037315077339,30
920,219149,0.3492037315077339,30
921,220869,0.3492037315077339,30
922,222589,0.3492037315077339,30
923,224309,0.3492037315077339,30
924,226029,0.3492037315077339,30
925,227749,0.3492037315077339,30
926,229469,0.3492037315077339,30
927,231189,0.3492037315077339,30
928,232909,0.3492037315077339,30
929,234629,0.3492037315077339,30
930,236349,0.3492037315077339,30
931,238069,0.3492037315077339,30
932,239789,0.3492037315077339,30
933,241509,0.3492037315077339,30
934,243229,0.3492037315077339,30
935,248534,0.3492037315077339,30
936,253314,0.25000000000000044,30
937,100,0.3297766253604252,60
938,200,0.3567934394788216,60
