,nfe,gd,seed
1345,7100,0.03861272252917293,90
1346,7200,0.03879472019644348,90
1347,7300,0.03858834358594694,90
1348,7400,0.03784546689794179,90
1349,7500,0.03784326045464766,90
1350,7600,0.037841887274027465,90
1351,7700,0.037764218713964064,90
1352,7800,0.03768462592238823,90
1353,7900,0.037710627252161774,90
1354,8000,0.0374199029888259,90
1355,8100,0.037245356660248315,90
1356,8200,0.03722745400676845,90
1357,8300,0.037292823557873285,90
1358,8400,0.03858602746737762,90
1359,8500,0.03858343456133856,90
1360,8600,0.03822136734160071,90
1361,8700,0.0377928751041939,90
1362,8800,0.03792682729713629,90
1363,8900,0.03809250175189499,90
1364,9000,0.03787569854087723,90
1365,9100,0.037990072506133545,90
1366,9200,0.03795808154100502,90
1367,9300,0.03730536466670404,90
1368,9400,0.03678222846284795,90
1369,9500,0.036927739057022214,90
1370,9600,0.03654039162837678,90
1371,9700,0.03550158545033204,90
1372,9800,0.035509105851629065,90
1373,9900,0.035251119453634655,90
1374,10498,0.035091529359932844,90
1375,11162,0.03476969446370119,90
1376,11826,0.03381769337188404,90
1377,12490,0.03205344410641944,90
1378,13154,0.03000586110078875,90
1379,13818,0.0291516222353149,90
1380,14482,0.027857543412135522,90
1381,15146,0.028007369065869304,90
1382,15810,0.02667396402958976,90
1383,16474,0.025829282397996364,90
1384,17138,0.02640679428168734,90
1385,17802,0.025105128861081915,90
1386,18466,0.02681384036981322,90
1387,19130,0.026760460297149843,90
1388,19794,0.025858452129922417,90
1389,20458,0.0256868478223824,90
1390,21122,0.02550838071366746,90
1391,21786,0.0254679091574071,90
1392,22450,0.024919725555185828,90
1393,23114,0.02546129079154314,90
1394,23778,0.024846431599130744,90
1395,24442,0.024485940586081358,90
1396,25106,0.023934283070374516,90
1397,25770,0.024098377979932355,90
1398,26434,0.022635757903780744,90
1399,27098,0.022576007946683314,90
1400,27762,0.02609476726886456,90
1401,28426,0.026078087671506104,90
1402,29090,0.02538724414288311,90
1403,29754,0.024322834239882164,90
1404,30418,0.024062555790089247,90
